Date,Open,High,Low,Close,Adj Close,Volume,Returns,MA10,MA15,Volatility,RSI
2015-03-19,11897.480469,12001.129883,11787.299805,11899.400391,11899.400391,110433600.0,-0.0019600429194944757,11811.118945400001,11673.197330866667,0.20485250898141624,68.3041523316085
2015-03-20,11942.160156,12087.610352,11926.860352,12039.370117,12039.370117,181425200.0,0.011762754542310017,11859.9589844,11715.711328266665,0.20909098701634254,71.44527735932313
2015-03-23,11984.790039,11985.110352,11858.099609,11895.839844,11895.839844,88385400.0,-0.011921742716201611,11891.3319336,11748.076627733333,0.22440431819867157,64.39759119112762
2015-03-24,11821.209961,12030.589844,11797.669922,12005.69043,12005.69043,104205600.0,0.009234369951223398,11941.8629883,11796.431966266666,0.21928185231021416,67.07458768820722
2015-03-25,11995.089844,12022.839844,11858.230469,11865.320313,11865.320313,84585800.0,-0.011691965390781767,11947.795996199999,11828.094661600002,0.1935372707647086,60.785004828143165
2015-03-26,11736.339844,11849.389648,11619.719727,11843.679688,11843.679688,120047400.0,-0.0018238551028656458,11952.2250002,11850.739323066668,0.1938474177697254,59.85318717543674
2015-03-27,11920.219727,11954.089844,11799.030273,11868.330078,11868.330078,88495700.0,0.002081311775509853,11948.8969728,11871.896679800002,0.18878069716687682,60.594212696913594
2015-03-30,11927.139648,12090.139648,11922.709961,12086.009766,12086.009766,75164200.0,0.01834122294959628,11940.725976700001,11905.489974066666,0.17596989807930055,66.47839006859158
2015-03-31,12054.200195,12119.709961,11943.120117,11966.169922,11966.169922,87376600.0,-0.00991558391232894,11939.258008,11936.542643333332,0.1649838405264071,61.07167377409475
2015-04-01,11902.919922,12112.980469,11880.19043,12001.379883,12001.379883,93234700.0,0.002942458717326568,11947.1190432,11949.568619933334,0.16329877584790312,62.04831081352784
2015-04-02,11991.620117,12020.110352,11948.830078,11967.389648,11967.389648,70758500.0,-0.00283219390864764,11953.9179689,11960.768619933333,0.16375535160783627,60.47110393114789
2015-04-07,12057.339844,12149.30957,12035.700195,12123.519531,12123.519531,91113100.0,0.013046277224381342,11962.3329103,11975.5625652,0.16630817216366012,64.88631671643803
2015-04-08,12109.849609,12122.320313,12017.799805,12035.860352,12035.860352,72017900.0,-0.0072305058589507976,11976.3349611,11966.7719402,0.15774999529100983,60.781405758953966
2015-04-09,12099.429688,12166.44043,12047.910156,12166.44043,12166.44043,60312600.0,0.010849251668020754,11992.4099611,11979.1446616,0.1602372723853931,64.39489750816148
2015-04-10,12226.980469,12390.75,12214.509766,12374.730469,12374.730469,80849100.0,0.017120047576643538,12043.350976700001,12009.2753908,0.1597168458966817,69.26022414432676
2015-04-13,12357.269531,12388.129883,12326.709961,12338.730469,12338.730469,62629800.0,-0.002909154271293679,12092.856054799999,12038.564062666666,0.16096204263139635,67.54233739177259
2015-04-14,12306.360352,12339.80957,12181.200195,12227.599609,12227.599609,73456600.0,-0.009006668901570203,12128.783007900001,12051.112695466667,0.17404317989177534,62.39724792528866
2015-04-15,12220.099609,12326.139648,12214.80957,12231.339844,12231.339844,69854000.0,0.000305884647813226,12143.3160157,12073.479362133334,0.15177129538325446,62.50078310496361
2015-04-16,12224.759766,12227.589844,11997.75,11998.860352,11998.860352,97991100.0,-0.01900687046268623,12146.585058699999,12073.0240236,0.1754857515032262,52.77419794917421
2015-04-17,11942.360352,12019.75,11674.589844,11688.700195,11688.700195,136933600.0,-0.02584913465955141,12115.3170899,12061.249349066666,0.21787457534992372,43.13046604171877
2015-04-20,11736.400391,11903.700195,11727.019531,11891.910156,11891.910156,73533300.0,0.017385163243978763,12107.7691407,12064.464713599999,0.2396906433442989,49.625453335162845
2015-04-21,11994.820313,12079.030273,11913.360352,11939.580078,11939.580078,80145600.0,0.004008600920681227,12089.3751954,12069.214713599999,0.2294320366455357,51.03812365720929
2015-04-22,11984.389648,12041.379883,11787.219727,11867.370117,11867.370117,81502800.0,-0.006047948129520475,12072.526171900001,12054.638737000001,0.22867092740629258,48.80540036591675
2015-04-23,11887.139648,11940.209961,11675.580078,11723.580078,11723.580078,89480500.0,-0.012116419862393979,12028.2401367,12038.466080733335,0.2234662188806808,44.61956705745766
2015-04-24,11783.55957,11881.049805,11711.099609,11810.849609,11810.849609,84712000.0,0.007443931838173379,11971.852050700001,12025.764062466666,0.20263964995172296,47.559256252531966
2015-04-27,11881.25,12050.709961,11729.040039,12039.160156,12039.160156,103024800.0,0.019330577778758906,11941.8950194,12030.548763,0.23581111991640433,54.381593668134165
2015-04-28,12035.55957,12047.379883,11743.780273,11811.660156,11811.660156,125624200.0,-0.018896666964482556,11900.3010741,12009.758138,0.24850663594571437,47.71963982894205
2015-04-29,11864.400391,11885.049805,11410.540039,11432.719727,11432.719727,134679800.0,-0.03208189399248074,11820.4390624,11969.548763,0.28560317136578023,39.12255644202253
2015-04-30,11440.790039,11570.639648,11331.370117,11454.379883,11454.379883,126690900.0,0.001894575964181744,11765.9910155,11922.078059866668,0.2793501031302887,39.79027880151909
2015-05-04,11506.839844,11656.889648,11411.769531,11619.849609,11619.849609,80328700.0,0.014445978541848703,11759.1059569,11871.752669200001,0.26601271640263774,44.773694906868776
2015-05-05,11576.120117,11751.219727,11322.620117,11327.679688,11327.679688,121580000.0,-0.025144036354283306,11702.6829101,11804.3492838,0.2717242025468924,38.68523545022093
2015-05-06,11377.580078,11457.929688,11239.860352,11350.150391,11350.150391,101726700.0,0.0019836986584114147,11643.7399414,11745.852669266667,0.2700888902006179,39.36812632877573
2015-05-07,11265.129883,11437.570313,11167.549805,11407.969727,11407.969727,119253400.0,0.005094147126530446,11597.799902399998,11690.961328133333,0.2745395552812734,41.18333990102554
2015-05-08,11483.070313,11710.410156,11415.290039,11709.730469,11709.730469,111159500.0,0.026451748139355802,11596.4149415,11671.6860026,0.308066661035544,49.654814428304064
2015-05-11,11674.519531,11702.129883,11622.019531,11673.349609,11673.349609,73175600.0,-0.003106891323956029,11582.664941500001,11670.6626302,0.3055207947615909,48.74328983000801
2015-05-12,11557.969727,11565.200195,11377.349609,11472.410156,11472.410156,104691800.0,-0.0172135213739405,11525.9899415,11642.695963533333,0.29220717870623053,43.944930675989305
2015-05-13,11532.969727,11596.469727,11301.629883,11351.459961,11351.459961,108123400.0,-0.010542701433729929,11479.969922,11603.487955733335,0.28369387539598373,41.30891640384813
2015-05-14,11299.19043,11579.799805,11218.540039,11559.820313,11559.820313,72926200.0,0.01835537919491048,11492.6799806,11582.984635466668,0.254497423088383,47.18623575217781
2015-05-15,11593.200195,11632.360352,11383.230469,11447.030273,11447.030273,97759100.0,-0.009757075538030402,11491.9450196,11564.547981799999,0.2602905270487735,44.58354759498738
2015-05-18,11464.799805,11594.959961,11378.860352,11594.280273,11594.280273,78737700.0,0.01286359837339801,11489.388086,11550.110026066666,0.25795188252129764,48.571755064418525
2015-05-19,11709.870117,11873.280273,11706.849609,11853.330078,11853.330078,99880500.0,0.02234289657489641,11541.953125,11537.7213542,0.2382661281257172,54.742557976413785
2015-05-20,11858.469727,11871.490234,11780.019531,11848.469727,11848.469727,68486700.0,-0.0004100409731289112,11591.7850586,11540.1753256,0.23931605604468287,54.610159658997034
2015-05-21,11815.429688,11868.700195,11758.80957,11864.589844,11864.589844,71402900.0,0.0013605231199829149,11637.4470703,11568.966666733331,0.23974976173982004,54.99890544580729
2015-05-22,11881.490234,11881.80957,11792.30957,11815.009766,11815.009766,64150300.0,-0.004178827810476182,11647.975,11593.008658933333,0.20656871180681088,53.481728704679064
2015-05-26,11841.480469,11920.30957,11586.349609,11625.129883,11625.129883,96666700.0,-0.016071072877689496,11643.1530274,11593.3606772,0.2233086753637061,48.018525178804104
2015-05-27,11647.040039,11790.349609,11595.120117,11771.129883,11771.129883,100896100.0,0.012558999466621312,11673.025000099999,11622.924023533333,0.20987302035647812,52.07253662931643
2015-05-28,11716.080078,11773.790039,11605.990234,11677.570313,11677.570313,84031300.0,-0.007948223401656573,11705.6360353,11644.752018333333,0.20566774451416023,49.41304843860889
2015-05-29,11685.660156,11704.389648,11403.820313,11413.820313,11413.820313,124443600.0,-0.02258603398914083,11691.0360353,11645.1420574,0.22165565975612245,42.7799222744798
2015-06-01,11462.969727,11510.929688,11345.099609,11436.049805,11436.049805,75686700.0,0.001947594354072768,11689.9379885,11626.8966798,0.21671023598052325,43.46871291433596
2015-06-02,11467.070313,11467.070313,11270.570313,11328.799805,11328.799805,88144800.0,-0.009378238275344786,11663.389941700001,11603.926692866668,0.20830882367013318,40.91000466938988
2015-06-03,11359.799805,11515.209961,11300.360352,11419.620117,11419.620117,85463100.0,0.008016763784625791,11620.0189456,11600.407356933334,0.16983998697006344,43.920371942845485
2015-06-04,11370.570313,11449.700195,11187.429688,11340.599609,11340.599609,106480100.0,-0.006919714245342101,11569.2319338,11599.683333466666,0.16948604260941824,41.919307218308326
2015-06-05,11241.429688,11287.200195,11155.009766,11197.150391,11197.150391,91468900.0,-0.012649174024816023,11502.487988500001,11575.505338666666,0.1709242151085116,38.49087214291027
2015-06-08,11131.860352,11224.55957,11059.160156,11064.919922,11064.919922,98832900.0,-0.011809296506929412,11427.4790041,11550.031315266668,0.17327273935442533,35.60048643161323
2015-06-09,11025.080078,11071.610352,10864.679688,11001.290039,11001.290039,102708500.0,-0.00575059588759308,11365.0950197,11510.498633000001,0.1648230591388462,34.26700058152045
2015-06-10,10970.410156,11299.610352,10939.509766,11265.389648,11265.389648,102696900.0,0.024006240001286816,11314.5209962,11471.302604333332,0.20497455398550063,43.69409282337268
2015-06-11,11242.870117,11452.94043,11236.580078,11332.780273,11332.780273,92249900.0,0.00598209445972997,11280.0419922,11436.9233074,0.2099148993411194,45.82899324530219
2015-06-12,11286.55957,11365.919922,11069.360352,11196.490234,11196.490234,88895900.0,-0.012026178547263178,11258.3089843,11392.383333400001,0.18772654923339366,42.33313800679234
2015-06-15,11053.209961,11090.709961,10952.740234,10984.969727,10984.969727,80597400.0,-0.01889167967634031,11213.2009765,11337.047330800002,0.20431302177493657,37.54625517648543
2015-06-16,10910.009766,11074.339844,10797.849609,11044.009766,11044.009766,88926100.0,0.005374620091567861,11184.7219726,11298.305989666665,0.20672999233674036,39.59927584073636
2015-06-17,11066.75,11115.379883,10947.370117,10978.009766,10978.009766,83259000.0,-0.005976090332986406,11140.5609375,11245.4313152,0.19863689149744015,38.091806831060595
2015-06-18,10937.669922,11109.759766,10806.150391,11100.299805,11100.299805,100028200.0,0.01113954547378393,11116.5309571,11206.946614666667,0.21115625243587927,42.46244059464637
2015-06-19,11121.299805,11246.269531,10997.900391,11040.099609,11040.099609,212137500.0,-0.005423294600825357,11100.8258789,11182.031901066666,0.20400455504653492,40.93052408046145
2015-06-22,11138.709961,11470.25,11138.549805,11460.5,11460.5,119290900.0,0.0380794019881201,11140.383886700001,11183.661914066668,0.2740106354071346,53.53685351048423
2015-06-23,11552.959961,11635.849609,11517.120117,11542.540039,11542.540039,88926100.0,0.007158504340997407,11194.5088867,11197.911262999998,0.2692294212172538,55.531322016701864
2015-06-24,11566.349609,11589.349609,11364.450195,11471.259766,11471.259766,94706700.0,-0.006175440826642897,11215.0958985,11201.353906266666,0.25143321957739906,53.38703674996326
2015-06-25,11410.620117,11594.240234,11352.400391,11473.129883,11473.129883,75830400.0,0.00016302629686260062,11229.1308595,11210.189257866668,0.2504987445026955,53.43783652713064
2015-06-26,11387.129883,11561.830078,11373.44043,11492.429688,11492.429688,94560500.0,0.0016821743671355804,11258.7248049,11229.874544333334,0.23921261091665785,53.995058715831334
2015-06-29,11404.709961,11409.80957,10964.240234,11083.200195,11083.200195,134211000.0,-0.035608614027658914,11268.5478517,11231.0932292,0.2906720114313142,42.40656407358218
2015-06-30,11058.040039,11137.139648,10897.969727,10944.969727,10944.969727,135591300.0,-0.012472071745339375,11258.6438478,11227.338541733332,0.2969609883346493,39.335563361136714
2015-07-01,11050.320313,11283.759766,10979.209961,11180.5,11180.5,122763900.0,0.021519499722230773,11278.8928712,11221.679231866667,0.31492854802312403,46.45135116552305
2015-07-02,11191.280273,11229.009766,11078.589844,11099.349609,11099.349609,77178000.0,-0.007258207683019435,11278.7978516,11206.1171876,0.31352805963307157,44.5139758143412
2015-07-03,11082.040039,11123.179688,11005.759766,11058.389648,11058.389648,65584100.0,-0.003690302805381296,11280.626855499999,11196.910481866666,0.3127827532656551,43.52717499498929
2015-07-06,10825.05957,10996.450195,10823.549805,10890.629883,10890.629883,101564300.0,-0.015170361177347491,11223.6398438,11190.621158933334,0.2382217212387713,39.65021255379195
2015-07-07,10930.019531,10946.870117,10663.990234,10676.780273,10676.780273,107402600.0,-0.019636110334978252,11137.0638672,11166.139192733333,0.2379503833078864,35.33022183778003
2015-07-08,10710.290039,10802.799805,10652.790039,10747.299805,10747.299805,94415000.0,0.0066049436437625175,11064.6678711,11150.758528666667,0.24860074609168165,37.739225471001596
2015-07-09,10795.110352,11035.040039,10784.469727,10996.410156,10996.410156,83835900.0,0.023178877999114222,11016.9958984,11143.832552066666,0.2891249701877524,45.46712572850836
2015-07-10,11170.709961,11339.780273,11149.269531,11315.629883,11315.629883,104804000.0,0.029029448926641166,10999.3159179,11162.201237,0.3335742932420617,53.44200143782752
2015-07-13,11489.169922,11506.980469,11421.820313,11484.379883,11484.379883,91886300.0,0.014913001021138017,11039.4338867,11163.7932292,0.28048017168040007,57.0202321797
2015-07-14,11456.540039,11519.360352,11414.389648,11516.900391,11516.900391,67809700.0,0.0028317164993940658,11096.6269531,11162.083919333332,0.265913238290803,57.6950146807169
2015-07-15,11508.339844,11566.019531,11475.959961,11539.660156,11539.660156,66692300.0,0.001976205769547823,11132.5429687,11166.643945333335,0.2500191651872538,58.189755326315925
2015-07-16,11624.480469,11787.580078,11607.139648,11716.759766,11716.759766,86470600.0,0.015347038613430675,11194.283984400001,11182.885937533332,0.24909655008217202,61.921409754447154
2015-07-17,11747.469727,11753.179688,11649.94043,11673.419922,11673.419922,69953700.0,-0.0036989615615201643,11255.787011800001,11194.951953133334,0.24910553603498603,60.49837072679287
2015-07-20,11679.469727,11802.370117,11678.129883,11735.719727,11735.719727,62910700.0,0.005336894022169858,11340.295996199999,11238.453255266668,0.2210661340540138,61.85541162143555
2015-07-21,11760.0,11773.490234,11583.879883,11604.799805,11604.799805,65376100.0,-0.011155678990764861,11433.097949399998,11282.441927133334,0.19430278916528262,57.39327686319575
2015-07-22,11511.19043,11589.639648,11486.30957,11520.669922,11520.669922,70077600.0,-0.007249576417833081,11510.4349611,11305.119921933334,0.20978931771478013,54.66431108022331
2015-07-23,11611.419922,11614.759766,11453.620117,11512.110352,11512.110352,65094600.0,-0.0007429750229762666,11562.0049807,11332.6373048,0.19190351192704078,54.38099542818363
2015-07-24,11467.830078,11542.900391,11334.769531,11347.450195,11347.450195,68500200.0,-0.014303212179632596,11565.1870119,11351.908007933333,0.15813522856116632,49.108188559842475
2015-07-27,11287.769531,11297.5,11052.860352,11056.400391,11056.400391,88788400.0,-0.025648916628710494,11522.3890627,11362.959375133332,0.182571564189045,41.45659623997794
2015-07-28,11129.910156,11242.429688,11068.30957,11173.910156,11173.910156,75649000.0,0.010628211790851383,11488.0900392,11396.101367333333,0.1942404759392593,45.17108372704677
2015-07-29,11249.299805,11253.55957,11123.25,11211.849609,11211.849609,72184300.0,0.0033953604844074725,11455.3089845,11427.071354266665,0.19537579476012146,46.35454927561414
2015-07-30,11305.459961,11313.269531,11140.650391,11257.150391,11257.150391,96920800.0,0.004040437892034676,11409.348047,11444.454036599998,0.17290830547533223,47.803282654468845
2015-07-31,11271.30957,11308.990234,11173.169922,11308.990234,11308.990234,85130600.0,0.004605059113489851,11372.9050782,11444.011393333332,0.17817690014382692,49.4844963421382
2015-08-03,11295.5,11460.400391,11248.269531,11443.719727,11443.719727,80392800.0,0.011913485661605883,11343.705078199999,11441.300716266665,0.1895986283455943,53.66185753471859
2015-08-04,11408.230469,11476.900391,11380.80957,11456.070313,11456.070313,68762800.0,0.0010792457605248718,11328.832129,11437.245377733334,0.18372911222379715,54.03708487739215
2015-08-05,11503.209961,11655.740234,11497.919922,11636.299805,11636.299805,76082500.0,0.015732226415848816,11340.3951173,11443.688021,0.19828468742969166,59.22584723649022
2015-08-06,11605.589844,11669.860352,11574.969727,11585.099609,11585.099609,69557600.0,-0.0044000409802091855,11347.694043,11434.910677200001,0.20006277216781734,57.248641555431654
2015-08-07,11561.370117,11582.900391,11484.849609,11490.830078,11490.830078,62073800.0,-0.008137135992060451,11362.032031300001,11422.738020933333,0.18921197318506117,53.694346058587385
2015-08-10,11545.629883,11618.299805,11431.759766,11604.780273,11604.780273,61246000.0,0.009916619967966112,11416.8700195,11414.008724000001,0.1181612182612655,57.15690807693418
2015-08-11,11548.0,11561.0,11278.709961,11293.650391,11293.650391,87068000.0,-0.02681049314857642,11428.844043000001,11393.265429733332,0.19294233453589568,46.85474437029535
2015-08-12,11151.719727,11153.639648,10892.879883,10924.610352,10924.610352,120520400.0,-0.032676772011119626,11400.1201173,11353.528125066667,0.25582778972981396,38.08593239095762
2015-08-13,11098.169922,11153.959961,10980.860352,11014.629883,11014.629883,88821100.0,0.008240067892537617,11375.868066500001,11320.362760466667,0.2596619082154102,40.987158987457164
2015-08-14,11010.5,11093.070313,10911.19043,10985.139648,10985.139648,69223800.0,-0.0026773695814794607,11343.4830079,11296.208724,0.2569925658501753,40.32058961007842
2015-08-17,11044.75,11113.790039,10818.709961,10940.330078,10940.330078,71128300.0,-0.004079107907213331,11293.144043,11288.470703133333,0.24357613351769647,39.275399294457095
2015-08-18,10916.709961,10976.040039,10883.110352,10915.919922,10915.919922,60549700.0,-0.0022312083662894278,11239.1290039,11271.2713542,0.24206032539633773,38.687072227807185
2015-08-19,10819.849609,10848.839844,10681.360352,10682.150391,10682.150391,82082100.0,-0.021415467745312,11143.7140625,11235.958073,0.2254723345142024,33.510098526427484
2015-08-20,10593.280273,10654.549805,10400.990234,10432.19043,10432.19043,110742000.0,-0.023399779243942986,11028.4231446,11180.960742266667,0.2359025244145319,29.035923547149302
2015-08-21,10228.700195,10437.280273,10124.519531,10124.519531,10124.519531,157939600.0,-0.0294924542515278,10891.7920899,11101.996028733332,0.25401480375735047,24.669735735036372
2015-08-24,9805.719727,9935.530273,9338.200195,9648.429688,9648.429688,294378200.0,-0.04702345049977663,10696.1570314,10982.310026133333,0.2736181509995961,19.72656677783772
2015-08-25,9816.589844,10185.879883,9748.919922,10128.120117,10128.120117,213162900.0,0.04971694301681073,10579.604003999999,10893.780013066667,0.430537843907853,34.06261620351738
2015-08-26,9956.849609,10159.990234,9853.120117,9997.429688,9997.429688,139035100.0,-0.012903720284738407,10486.8859376,10784.522005266666,0.4131143974120308,32.36662913303674
2015-08-27,10271.330078,10382.950195,10222.040039,10315.620117,10315.620117,108343500.0,0.03182722348944611,10416.984960999998,10699.890039133334,0.45478602910347393,40.17650815645126
2015-08-28,10335.919922,10336.919922,10186.070313,10298.530273,10298.530273,78726500.0,-0.0016566957493748813,10348.324023500001,10620.403385466667,0.45503416611503805,39.90994503059308
2015-08-31,10200.980469,10273.5,10132.150391,10259.459961,10259.459961,78175000.0,-0.003793775515952169,10280.2370118,10530.715364666665,0.4550713000331282,39.268490967041565
